a1,a2,a3
0.0,0.0,918946.5352658952
0.0,554586.8404304886,0.0
0.0,0.0,0.0
0.0,602701.3163890567,0.0
625087.9796364876,0.0,0.0
12206.400705963142,0.0,594847.6328633359
674571.6111858457,0.0,0.0
596899.6871786034,0.0,0.0
0.0,515530.2945786387,0.0
607399.6882808666,0.0,0.0
0.0,621359.9692732705,0.0
648233.0620139899,0.0,0.0
633714.263365859,0.0,0.0
33043.828585475516,0.0,525295.0368800543
0.0,0.0,640522.4756197628
0.0,0.0,0.0
2894.488527650892,0.0,498224.8795047768
0.0,0.0,703123.9876999011
23886.965975569943,0.0,589911.1628420831
0.0,585628.3491200538,0.0
0.0,683770.6379850458,0.0
0.0,0.0,484753.9937795927
0.0,0.0,0.0
732195.6056454723,0.0,0.0
621198.3506973219,0.0,0.0
0.0,0.0,0.0
27636.847345359583,92189.75873184203,809527.2539791323
684048.4828953764,0.0,0.0
0.0,0.0,0.0
13979.612430004205,0.0,522936.78799335996
673883.2101194577,0.0,16878.606896434812
0.0,0.0,432883.76155895233
0.0,0.0,565348.6850509823
138374.95796640497,0.0,793467.8546461178
0.0,0.0,0.0
0.0,0.0,477979.4238997552
0.0,231616.27033944477,419965.9130834306
0.0,0.0,0.0
27096.898944251945,518471.3371587534,89370.64729615029
0.0,0.0,484277.51482826535
0.0,0.0,399454.32137501775
401597.7669843315,254323.52321815808,0.0
0.0,528174.0612593937,0.0
0.0,580894.8712610116,0.0
706449.1591964789,0.0,0.0
0.0,0.0,0.0
0.0,0.0,610653.5754430521
0.0,0.0,460941.224834569
0.0,584142.1415213943,0.0
0.0,0.0,0.0
668683.5745904503,0.0,0.0
0.0,613147.1552503698,700.2604422476079
0.0,0.0,945254.9523374732
0.0,244282.06966531227,380974.4770088264
0.0,0.0,0.0
218.87261927835706,0.0,550839.8272163362
0.0,0.0,518551.65850872785
704.0623243836112,0.0,453762.4927861737
0.0,0.0,0.0
0.0,0.0,721567.8519323262
0.0,6722.352680379404,859200.6152149541
0.0,0.0,0.0
0.0,42352.932464691585,905528.5110411319
345494.0025618517,245897.4635802539,0.0
0.0,0.0,645099.5708977702
0.0,0.0,530547.3723924493
0.0,574211.4662538674,0.0
0.0,611405.2432293016,0.0
489309.5956523431,0.0,315593.16684284434
0.0,208293.91459335276,273947.1614860634
0.0,295161.34193780215,650678.111370956
17179.70009370926,0.0,846664.143786392
0.0,536614.1389007051,0.0
0.0,0.0,768633.0925041272
660976.0256142297,0.0,0.0
0.0,621743.3868432089,0.0
0.0,0.0,0.0
127792.90897697044,0.0,740777.2944237835
0.0,627283.6658692259,0.0
0.0,299008.2004832773,296180.06277333456
0.0,561257.0492378781,0.0
0.0,0.0,0.0
0.0,0.0,639750.9378347062
0.0,561126.2179183563,0.0
0.0,0.0,582039.2544401389
28764.627194464618,569441.2607120114,0.0
0.0,0.0,0.0
0.0,608805.9303196599,0.0
636492.913853667,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1057904.0322013784
652376.9543967684,3182.407308573853,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,647146.1760793171,0.0
0.0,648636.024983182,0.0
0.0,613889.3458512508,0.0
0.0,505748.9480655327,24437.408883688102
37755.099773245136,373505.40140198776,188787.06501718456
663114.5132704062,0.0,47312.22729814246
57115.088197570796,497854.1396386816,0.0
0.0,0.0,775388.5426068782
281.1605940240997,0.0,1040772.9303557213
31112.538175398517,556943.3508848888,0.0
0.0,610800.5340954711,16088.9443083536
654472.3447504959,0.0,0.0
0.0,538395.0418400374,73309.21107949519
0.0,0.0,651116.0448457535
0.0,471469.3605226377,50236.65401166024
193921.6997525836,463116.82938624226,0.0
0.0,0.0,581669.7573487882
650645.1873942623,0.0,0.0
0.0,0.0,1149643.309861875
0.0,0.0,0.0
0.0,345388.69231740164,202927.49183176603
0.0,522152.5218584639,0.0
0.0,15818.652000385131,566506.2748709323
667125.0620485316,0.0,0.0
628964.4757040542,0.0,0.0
3336.3057015558725,7796.08466249728,579816.9918364288
0.0,0.0,0.0
0.0,0.0,555281.3912589328
23752.569425938487,0.0,473053.95336510503
654773.0065484458,0.0,0.0
127.27420289638086,0.0,415596.7656263229
0.0,590689.5738236298,0.0
0.0,574593.700457201,0.0
237321.88297296324,0.0,505660.7306629339
24426.550544096168,0.0,990913.8977622772
4190.0934166962215,625147.8838112624,0.0
0.0,511230.5189292994,8774.565513290616
709387.2477702753,0.0,0.0
0.0,0.0,567013.8257003775
1868.104546336197,0.0,968986.0284919901
0.0,0.0,567898.3093463259
0.0,0.0,0.0
543435.9787282323,91258.80260457164,0.0
0.0,0.0,787208.3918962511
0.0,0.0,486444.2021592657
652688.4185729509,0.0,0.0
0.0,166712.01410165633,285955.52328775224
0.0,542381.2213224196,12103.96143869261
417731.10358290374,0.0,179911.69687918536
0.0,0.0,0.0
0.0,343007.78058228595,164030.5764615457
536444.7414052471,82975.94565875972,0.0
0.0,0.0,0.0
0.0,17615.300468563113,797167.2085318529
0.0,0.0,783380.4047254175
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,545090.1231140337
614023.2516995637,0.0,0.0
0.0,0.0,0.0
1402.752507922075,555508.9447434007,3328.654591777511
0.0,0.0,903226.3534169426
551.1548378541917,502808.3990894937,0.0
0.0,0.0,0.0
11350.238561937776,0.0,751455.2089991694
0.0,554918.9071194548,0.0
0.0,0.0,747438.3020356396
0.0,557776.8008972954,0.0
0.0,0.0,421958.4749245198
0.0,0.0,0.0
0.0,606260.4377646843,0.0
0.0,0.0,475082.7073788038
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,515377.3036748284
640640.7344421499,0.0,0.0
583700.2150685451,0.0,0.0
0.0,0.0,0.0
0.0,0.0,833464.0610678657
133522.87395645736,0.0,615080.1252750331
639705.772153519,0.0,0.0
612971.1737831198,0.0,0.0
0.0,0.0,0.0
0.0,0.0,881513.9513256928
0.0,0.0,740382.9041469513
1086.0734920059167,648534.7329686788,0.0
0.0,0.0,712979.0214364665
0.0,593024.1254082114,0.0
20261.55134325219,16759.135136774257,364108.63407391426
104855.00881589534,511961.7762344837,0.0
0.0,63630.84192062842,234704.45600526253
8629.76057390717,598059.1732036273,53803.42010471342
564.5030246597906,0.0,626443.5878987835
0.0,0.0,684492.0879913266
662884.7935791027,0.0,0.0
0.0,569956.1458837785,0.0
19447.287806847176,642.8212477126635,381886.9369494357
597517.1807182812,0.0,0.0
0.0,269544.8139262704,290434.91383704403
0.0,0.0,0.0
696245.6376416304,0.0,0.0
298252.7530561572,280990.94111928117,84929.10616575708
0.0,0.0,0.0
0.0,0.0,702609.2428791114
0.0,9154.532199112087,526081.6234293575
0.0,0.0,0.0
52366.21714593239,0.0,290310.38197240554
0.0,0.0,0.0
638799.5805485415,0.0,0.0
0.0,0.0,457485.8265620437
0.0,525.213937844396,526505.8082617375
0.0,570835.1486717775,0.0
2758.8694901114222,58085.59943558239,539268.2634589252
0.0,440967.94292897644,160270.6839709943
0.0,0.0,0.0
0.0,0.0,545854.3080814168
582592.9057042046,60595.13351849709,12448.301026395997
7007.004527245445,618254.4405181897,0.0
0.0,0.0,0.0
0.0,0.0,649199.7209110929
0.0,0.0,638145.1585928457
0.0,584107.1252174941,0.0
0.0,0.0,0.0
40724.43882377123,527984.3838492437,0.0
0.0,0.0,597294.3950013606
0.0,0.0,921696.2294532981
0.0,0.0,481244.99058685836
680568.5834974253,0.0,0.0
640751.5228441771,0.0,0.0
740449.0107457949,0.0,0.0
0.0,0.0,507911.0936838662
1752.5100952110847,534122.1495576884,42284.89705949496
557055.9459985878,0.0,0.0
89520.643468993,40452.13102207011,651669.3818510135
0.0,166119.7078845211,310284.5198047763
0.0,632224.5156920621,0.0
0.0,0.0,792608.4834932359
0.0,0.0,0.0
586333.8556784034,0.0,43670.06234379823
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,806995.0108443722
0.0,0.0,613995.5605269963
0.0,0.0,0.0
0.0,0.0,971424.0309175755
0.0,0.0,709381.5448640089
0.0,0.0,409801.3120533315
4913.205001700863,0.0,649381.7689442725
0.0,0.0,570203.3670954258
0.0,0.0,370398.4820906435
0.0,0.0,896633.101077998
0.0,513809.09818645084,0.0
657301.4084521357,0.0,0.0
0.0,381798.94648413244,209470.16351368197
0.0,551031.3553432376,4562.523132261773
0.0,519524.4259832408,0.0
0.0,0.0,0.0
0.0,530016.5617532373,0.0
0.0,0.0,0.0
0.0,0.0,613962.8972219257
0.0,515798.1022667081,0.0
10929.684470198717,349519.53739797795,180576.1438071112
0.0,549709.499310368,0.0
0.0,574483.3831473992,0.0
0.0,529083.24145536,0.0
0.0,0.0,573185.8132838006
620543.9646700546,56167.624188240494,0.0
53582.634323985265,354503.7047787168,187380.66708995524
0.0,0.0,511135.42285173986
0.0,0.0,1218243.3052992355
461426.50767471944,146771.41384708014,0.0
17830.586124327863,0.0,907510.9964378596
0.0,0.0,0.0
610216.9726269519,0.0,0.0
628505.9962531786,0.0,0.0
0.0,535747.7346835091,0.0
0.0,522001.8524826496,0.0
293181.80933586747,0.0,200835.95424448902
1756.439007911561,584668.5298792724,0.0
647952.6371940328,38252.710644235536,38399.5960902678
0.0,0.0,0.0
671941.6560098656,0.0,0.0
661873.4917761242,0.0,0.0
0.0,0.0,0.0
111855.8854585234,495817.33113886794,0.0
0.0,524779.850765347,0.0
0.0,8273.190374466287,912078.9495050156
666918.1076166459,0.0,0.0
741281.0148444045,0.0,0.0
1557.2577097381861,0.0,738740.2975553534
0.0,0.0,0.0
0.0,0.0,0.0
0.0,520600.183883064,88855.24303013938
670766.4556026659,0.0,0.0
0.0,501406.76110967854,0.0
0.0,0.0,0.0
0.0,0.0,365238.60985735356
605785.7788536546,0.0,0.0
0.0,526493.0052407675,119536.85631276923
0.0,595392.0285610361,0.0
0.0,0.0,0.0
516898.03378316556,86953.39857942429,20655.470894267935
0.0,564280.6733838954,0.0
0.0,0.0,0.0
638433.0840810707,0.0,0.0
66829.22942224996,0.0,696301.9063860446
21911.116779682125,0.0,829852.1533401991
0.0,594429.0039527757,0.0
0.0,343971.1282722769,309601.0977753639
0.0,12948.505486012535,267271.9101687952
0.0,0.0,0.0
0.0,87498.19233081337,614302.0454680339
775.3700411279311,302573.92377443425,283091.42498368945
5139.289075593162,151276.28825135998,219469.5601964991
0.0,440986.56923356064,176428.60557358427
20227.63780533246,0.0,563007.7431786027
0.0,0.0,488916.3679872257
0.0,0.0,664496.0669409503
0.0,0.0,0.0
0.0,652403.4826569379,0.0
0.0,499833.60175119305,0.0
0.0,277490.56280929176,172568.2018299351
0.0,0.0,620221.9859933275
0.0,0.0,0.0
0.0,50465.251416809624,313210.3228321943
0.0,359103.42495148984,198638.86097149548
0.0,0.0,0.0
696377.1645290733,0.0,0.0
0.0,0.0,901090.0604718943
0.0,0.0,842029.6106498949
0.0,7180.163135585728,912629.6477408838
676829.950789723,0.0,0.0
636566.7402934206,36999.1785650042,0.0
0.0,550875.6309652167,0.0
0.0,0.0,0.0
0.0,540204.4226512609,0.0
0.0,0.0,0.0
729868.7455404991,0.0,0.0
39834.93917904811,0.0,665228.8721904884
605212.209387696,0.0,0.0
111396.46127488777,422614.180865753,0.0
0.0,0.0,0.0
0.0,326881.3427695137,279761.70802006405
86196.439532847,82875.51189108292,316024.0995313613
674524.7470391319,0.0,0.0
0.0,576247.2390150861,0.0
0.0,0.0,537817.8640041008
206346.42538808536,0.0,700762.5509458777
0.0,0.0,436022.44040569756
0.0,558982.6598463746,15922.362169637545
182.5008326523277,649539.8259092629,0.0
0.0,0.0,0.0
0.0,0.0,600221.844834574
0.0,571934.96598248,0.0
42223.78175448206,0.0,817382.2956142456
0.0,0.0,0.0
13975.578437956228,0.0,917788.5380350103
655683.1902410552,0.0,0.0
620488.5030590388,0.0,0.0
0.0,374154.0742537929,280901.6029153467
0.0,0.0,0.0
694946.5775925515,0.0,0.0
0.0,609942.7041493324,0.0
0.0,25039.382366702626,456348.26687605755
27977.1148971829,498646.91591456364,0.0
33756.837036988254,58858.154547879516,430898.6332101098
675855.921982472,0.0,0.0
722098.3509925482,0.0,47.60478917384847
0.0,0.0,0.0
0.0,0.0,643913.1040171055
596186.4616536951,0.0,0.0
0.0,518408.7081360094,0.0
284.944239766741,589276.1013163836,0.0
0.0,1389.9062427273211,371920.87893577776
629609.8566553753,0.0,0.0
18167.727141777472,578464.2585580898,0.0
619028.2405433606,0.0,0.0
0.0,0.0,0.0
692123.2145832118,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
583585.8742583606,0.0,0.0
0.0,0.0,529472.8124429217
0.0,0.0,0.0
0.0,0.0,697574.3336010517
620711.9695793227,0.0,0.0
47893.69804754472,164281.96638748026,587779.7689928082
0.0,0.0,436422.56701252837
0.0,581530.2347627893,0.0
0.0,3714.484006786501,881904.4855322714
0.0,0.0,825537.739426728
0.0,623401.9048515033,0.0
659850.1046144912,0.0,0.0
978.7164777937087,503214.87989013124,48202.77215502959
0.0,0.0,636491.9186934053
0.0,0.0,0.0
0.0,0.0,665622.6834508881
0.0,2997.7752945693665,638951.8196327522
0.0,550718.4362146368,0.0
697679.110827235,0.0,0.0
0.0,0.0,0.0
322926.1200676738,0.0,400885.9396857603
0.0,0.0,0.0
0.0,560428.8701794923,0.0
0.0,0.0,0.0
18.41012571443201,123870.82987803975,547203.7546397498
0.0,573408.3790754774,0.0
0.0,0.0,909176.0667949066
0.0,0.0,651000.3749253468
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,585649.2733577554,0.0
0.0,0.0,865753.895856695
0.0,0.0,572558.6715907317
0.0,0.0,0.0
0.0,0.0,1156487.7046817315
0.0,0.0,0.0
81333.99855862517,0.0,562335.2460002478
0.0,0.0,0.0
0.0,380101.99999858,168807.59253596992
0.0,91532.27685754541,554053.5157235574
0.0,0.0,0.0
0.0,628147.2520253711,0.0
150738.55773815484,0.0,395544.9815145074
0.0,0.0,1738670.2635298353
650801.6844024485,0.0,0.0
0.0,610422.1635482206,0.0
0.0,0.0,762086.9459731545
0.0,0.0,685599.841768911
0.0,0.0,0.0
670355.3614570098,0.0,0.0
0.0,0.0,0.0
0.0,0.0,690973.0077961206
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,416368.76435509574
0.0,0.0,0.0
526641.9820572413,0.0,82890.51773587089
0.0,0.0,690898.9985668558
0.0,0.0,388041.3070603639
0.0,560414.0640778741,0.0
0.0,411649.73519668303,165597.87646477434
36896.40364176942,0.0,780666.215147818
0.0,0.0,0.0
489.0417144147499,0.0,444040.7485990545
628404.1935247895,6079.665990058684,0.0
618910.5584580974,0.0,0.0
0.0,0.0,0.0
39034.274116452296,176167.79814092044,377080.8383451536
508247.31278481096,92696.38034017866,0.0
648591.6622334318,0.0,0.0
654334.5192673084,0.0,0.0
639161.0600456883,0.0,0.0
0.0,0.0,813238.7784960859
0.0,139341.2688292504,470074.02335622517
0.0,0.0,994918.0939031837
0.0,151113.1376651297,372582.7107340284
0.0,599517.6094566485,0.0
0.0,3528.0303475880173,930427.2222215043
0.0,126866.5213022347,738623.2793952165
0.0,0.0,834816.8332956122
0.0,0.0,600151.4336994494
0.0,588179.6669972922,0.0
0.0,0.0,667066.1661520093
0.0,0.0,0.0
131433.60841071163,467656.8451606529,0.0
0.0,0.0,1043108.5598833949
0.0,0.0,0.0
0.0,0.0,833331.5519531517
0.0,0.0,0.0
0.0,502252.1051949371,36804.264105555594
0.0,0.0,0.0
571558.7221055516,0.0,0.0
688766.2454376055,0.0,0.0
0.0,589730.4980016723,0.0
695388.8364409807,0.0,0.0
0.0,0.0,0.0
0.0,558153.5068117565,0.0
613183.3919176823,0.0,0.0
12.792838766220708,348898.22128728725,325896.3983261828
0.0,0.0,0.0
469158.61255155463,143861.91656056198,22479.404414641445
0.0,0.0,500992.6419304349
0.0,0.0,633020.2364214933
0.0,0.0,689439.9942400405
644392.1740099138,0.0,0.0
0.0,0.0,631669.9715023994
0.0,0.0,517948.8440765739
12528.548084410115,0.0,829064.4151083425
352.1558637761763,563130.6489602223,0.0
0.0,642092.4594680514,0.0
0.0,620284.32842949,2379.355690750027
0.0,0.0,768518.3323975164
685962.2924593197,0.0,0.0
0.0,492325.1340374942,0.0
0.0,637381.9899217761,0.0
0.0,0.0,1095549.3518907644
0.0,0.0,761520.2153229405
0.0,0.0,754540.874087159
0.0,0.0,0.0
0.0,0.0,600518.9588743193
0.0,0.0,638907.0405782688
0.0,0.0,512953.36890911777
0.0,0.0,630776.4813747641
646896.8062758057,0.0,0.0
0.0,0.0,358683.1646690001
644234.8330510441,0.0,0.0
44343.846674805995,574074.3786425453,0.0
0.0,0.0,583593.2669274545
39985.51879974176,0.0,411875.521729367
0.0,605654.5538591938,1060.8388200278534
0.0,0.0,0.0
0.0,0.0,1011329.2302954202
0.0,285898.70065712725,182501.4002331392
0.0,0.0,902064.4146104848
598.1357869658914,583543.1764803624,0.0
34934.3653275885,529927.6771219233,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,603738.3130789727,78293.6444975882
649624.0538376302,0.0,0.0
1699.2730522885288,0.0,505669.3457987892
0.0,555266.7635425708,0.0
0.0,0.0,949918.1562854835
0.0,566655.9012725962,0.0
0.0,0.0,491212.1775539264
696653.2248316045,0.0,0.0
161972.1653663707,0.0,744676.8340236172
658494.9219777725,0.0,0.0
0.0,427995.34653836273,113677.44367136003
664856.8979827764,26956.682010063134,0.0
0.0,0.0,241930.1355713027
0.0,0.0,746978.3150528397
459213.93558273563,157295.18295335016,0.0
591746.3858504391,0.0,86272.88134861899
0.0,0.0,0.0
21975.956636971685,555283.6331990492,3338.789641140866
0.0,0.0,0.0
0.0,0.0,632454.7612444708
664238.7572885999,0.0,0.0
682371.010988166,0.0,0.0
14741.23430356375,2362.156428020074,418918.74513857334
6181.1810016473955,0.0,317581.6021803366
0.0,0.0,0.0
0.0,0.0,0.0
42582.200368368394,493375.42827084084,0.0
0.0,561472.1374551367,0.0
0.0,0.0,0.0
468129.34820648376,167722.96338601265,0.0
653274.7979305927,0.0,0.0
132366.28381863836,397136.401274995,51569.65328152149
0.0,533684.3797344913,0.0
544772.6323950011,0.0,25028.37317294846
0.0,0.0,0.0
475689.82284093375,0.0,282482.5208592535
0.0,0.0,0.0
0.0,550553.1095855563,41610.11135297337
0.0,0.0,0.0
0.0,54985.715959879744,748349.4418974657
82618.81936819751,484627.97852419707,0.0
64982.67016731717,513196.3637292972,0.0
0.0,0.0,577319.5998084425
0.0,0.0,448588.1421867847
0.0,0.0,0.0
0.0,558320.8294746185,0.0
0.0,517151.80989662826,0.0
0.0,557861.2888994894,0.0
662247.9198116246,0.0,0.0
0.0,0.0,497544.2982118357
0.0,489365.3134507771,107019.13089883189
0.0,24787.386738422236,255328.58334850412
0.0,0.0,529774.6303996652
989.7649224968145,0.0,631272.8070168422
0.0,0.0,791089.5878831997
0.0,558334.9874883977,0.0
588805.3698205615,0.0,1580.8855148705154
0.0,0.0,720651.4070296071
20114.785506487704,0.0,416784.3151460564
0.0,0.0,0.0
0.0,0.0,690919.3436766186
11.30296590813853,0.0,626974.3178607507
23875.560895329334,0.0,671404.4707159569
25948.82931571893,0.0,466586.2930523787
0.0,536335.2800430692,0.0
0.0,0.0,0.0
0.0,0.0,0.0
666944.9552412791,0.0,0.0
0.0,2169.869687323133,411326.3537444
0.0,0.0,0.0
0.0,605753.1239154694,0.0
0.0,16618.162406607655,489089.6358273029
0.0,11501.65602434014,731127.1577998206
753875.7388331698,0.0,0.0
0.0,660674.2483380917,0.0
0.0,327364.9212064223,187734.7424831928
357019.47603624756,237795.17030735675,2493.3230993923926
470754.44830309565,94053.75705378209,69491.85045492278
351690.68070207845,0.0,278679.3974513983
0.0,0.0,461517.20269611076
660204.1610215271,0.0,0.0
657601.8701505511,0.0,0.0
651871.8563253033,0.0,0.0
3262.8501657218494,0.0,1081387.4602096125
0.0,574028.950952483,0.0
689799.4840752678,0.0,0.0
0.0,537580.8614596245,0.0
0.0,8107.950512286928,631234.9308122016
73206.26093931033,0.0,550142.3986115411
0.0,0.0,1121995.0316686125
7424.736696243696,531589.2502732193,0.0
598366.0214240063,0.0,0.0
0.0,0.0,536044.0857120513
1164.2264994582363,318617.6546783313,162645.3370371231
658953.0637348783,0.0,0.0
0.0,0.0,481743.0701562747
0.0,0.0,674429.0300546109
0.0,27677.25450735205,381851.3241249148
0.0,0.0,0.0
0.0,0.0,616407.1873877875
0.0,0.0,0.0
23262.644777971247,415097.8208463942,245512.81739943917
0.0,510448.0648628007,0.0
0.0,0.0,0.0
0.0,0.0,0.0
942.269300229897,537544.2032190759,0.0
0.0,625028.0001880833,0.0
0.0,0.0,0.0
61761.53837455828,510467.0100538496,32890.51458988872
0.0,0.0,669074.356480048
709478.2497176905,0.0,0.0
9084.245708331351,0.0,572474.7626347699
0.0,0.0,405681.13326976926
0.0,46474.99931235271,265074.8871515991
0.0,0.0,374696.312294987
76140.43818724886,0.0,583365.3648007807
236017.28231454,0.0,399132.51875184866
85989.85274600628,283180.80268218665,196513.73281573478
0.0,0.0,422177.606237817
0.0,546698.3341606011,0.0
0.0,0.0,818422.0874939493
5633.912138110156,0.0,644136.346631864
317666.8648017699,0.0,432649.13786644384
0.0,0.0,0.0
169836.48139114122,428140.2110611544,0.0
0.0,0.0,708056.1226866189
0.0,558747.4989878603,0.0
0.0,578091.7285786538,3012.877865176246
0.0,0.0,978200.6097909387
647785.7666631461,0.0,0.0
0.0,0.0,0.0
653252.5071177153,0.0,0.0
0.0,621148.1323514885,0.0
0.0,0.0,0.0
8615.36013728221,13285.693127174225,615550.7829538906
0.0,0.0,0.0
624948.7226429298,0.0,0.0
0.0,544110.994303698,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
652419.3415352686,0.0,0.0
627457.6606471076,0.0,0.0
10.347275112769577,648033.7633438454,0.0
29817.110981480513,504656.4256104877,48948.281278614326
595380.5549042523,0.0,0.0
0.0,0.0,0.0
19470.919467543154,666362.9950805355,0.0
668235.6997078415,0.0,0.0
647044.1995383322,0.0,50379.254402924715
0.0,0.0,0.0
0.0,5642.785712258241,431854.9477846466
0.0,2386.325175772802,517872.24866531976
624378.2835501385,0.0,0.0
0.0,0.0,728264.7328230583
650504.022115951,0.0,0.0
0.0,0.0,778847.4687975552
643170.5307749027,468.6716186298097,0.0
0.0,625884.5771366246,0.0
0.0,557207.3229592894,0.0
0.0,0.0,0.0
0.0,0.0,0.0
658255.9219324649,0.0,0.0
28853.222401629053,328638.4110065298,271622.1402867463
19836.191446897938,575728.9668919204,0.0
591031.9434815109,40674.94987864565,24259.82510536624
0.0,0.0,0.0
125287.02173469165,0.0,505305.5306475396
0.0,564144.4449828545,0.0
0.0,0.0,0.0
0.0,0.0,773610.5920330888
0.0,0.0,320853.33781462105
0.0,0.0,0.0
7703.174907714456,50172.34863593032,815610.0992804589
0.0,0.0,633548.2081954655
670914.5763966317,0.0,0.0
0.0,0.0,0.0
0.0,0.0,380464.6178037767
29684.922438975,172630.3428498423,381010.21295038826
475390.837139749,0.0,112958.26289174006
0.0,0.0,455754.5435644899
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,783617.5355416315
0.0,457639.262434291,85544.65166883204
0.0,0.0,809437.6138066376
333519.82603600377,258706.6455860826,64219.02690721762
655769.5872193417,0.0,0.0
29619.648614783586,0.0,720163.7610852134
0.0,0.0,0.0
71.00119445072777,83717.05225735005,469268.53599686344
0.0,47653.78149994087,775127.5141813079
0.0,0.0,699936.2117759075
0.0,0.0,771379.7505065717
0.0,0.0,555605.8309693518
0.0,0.0,934790.0287285622
0.0,0.0,718199.0631488863
0.0,573852.306234823,0.0
0.0,0.0,0.0
0.0,654908.2968068463,0.0
0.0,0.0,0.0
597671.3490427235,0.0,0.0
712999.1990642017,0.0,0.0
0.0,0.0,0.0
0.0,0.0,436707.74222487037
0.0,235840.30078120725,389482.4629836756
0.0,102712.41200788914,429934.89218641084
205698.87578773912,266332.22752289317,145274.69357708856
0.0,252598.24007049346,374380.4436930882
0.0,581833.1821868089,0.0
156847.24359309569,0.0,510335.12266606354
0.0,0.0,0.0
181.49003293630383,217257.13676474392,328075.3057133976
0.0,0.0,1124028.1458508698
0.0,509288.13348522416,85660.35242976673
0.0,389979.225373997,223111.24048511835
595.9606895797473,0.0,678894.2755495228
0.0,599030.5600406345,0.0
197729.5674915101,429205.1822174424,0.0
2106.5841118658013,3232.4366670802024,382660.8346455157
0.0,0.0,0.0
625464.8410990133,0.0,43031.8517671956
0.0,0.0,366621.5773648923
0.0,553675.5442258568,0.0
0.0,548654.9000462374,0.0
19421.37404492007,602969.6190718884,0.0
632360.6779696369,0.0,0.0
379472.2364660755,204455.8046859584,0.0
5244.505803682896,0.0,954898.8511306716
0.0,0.0,622898.9309347472
62095.95217349835,0.0,439552.82533401874
0.0,0.0,809489.8898185439
0.0,0.0,488801.5398855853
0.0,573283.5534209058,0.0
0.0,1003.2446832257115,648378.3865161027
343557.18007550936,1356.85124476924,472399.9342990905
410161.1348279462,0.0,293687.72225215967
618906.010578617,0.0,0.0
0.0,578356.9706433843,0.0
0.0,37504.7678154763,772955.5461453864
0.0,246357.04848064232,318638.2157645808
0.0,28659.700147044678,645832.7132551478
50756.292397080855,0.0,529442.9143160654
0.0,0.0,0.0
6335.616795841452,0.0,729353.3416859217
0.0,284630.2607251696,513928.2409461756
0.0,0.0,0.0
0.0,0.0,0.0
0.0,355900.48683341104,184266.20801891544
66375.61306059724,0.0,405087.64918541396
6918.394783294406,0.0,681944.2995151546
9879.916739158645,0.0,355636.52982558496
654975.221156632,0.0,0.0
651389.4729411525,0.0,0.0
0.0,0.0,426729.4805840739
0.0,0.0,705531.6862266479
0.0,0.0,0.0
0.0,632729.4590875629,0.0
0.0,0.0,614893.4906080747
0.0,499801.51471958426,83365.60880457197
0.0,574360.7369837607,0.0
0.0,157206.94748601213,344356.2516672787
0.0,0.0,0.0
159882.70973875717,0.0,474529.4300327855
0.0,0.0,0.0
0.0,545544.2682196548,67.91127839136588
653064.8908541279,43531.83277249114,0.0
599866.145134442,35301.92261662714,0.0
0.0,0.0,0.0
0.0,159106.09776082166,753789.0083219635
659508.4823772167,0.0,0.0
18110.17867047974,0.0,525123.7730566754
0.0,0.0,0.0
0.0,316615.062587124,393498.033034499
0.0,552845.0010127937,0.0
119051.73304703379,1308.683748485195,650598.2769700835
0.0,0.0,0.0
0.0,389503.91202364553,206997.6944909193
0.0,0.0,588168.3889849334
706411.5569811306,12192.5404954219,0.0
4574.566707521405,0.0,517666.49609193916
0.0,581549.1316227319,0.0
442299.77415543253,145440.65289630348,0.0
11634.474409830238,648651.1647649796,0.0
613158.9756615657,0.0,0.0
0.0,553024.556741611,36074.332591410624
304394.78900878027,262553.22975374624,0.0
645109.5192659945,0.0,0.0
0.0,0.0,0.0
0.0,600946.643931354,0.0
0.0,0.0,578776.3547094703
495410.7695623864,0.0,212283.70497057663
0.0,0.0,885220.971084072
64524.23052934096,69226.05595850204,336449.68420907157
115970.99317571372,485562.7255456788,0.0
0.0,720.26743341029,347995.0068679178
0.0,0.0,556397.9652556498
0.0,0.0,0.0
0.0,628854.7890332792,0.0
0.0,0.0,499990.7872085137
0.0,64970.12132949836,540807.1420939836
0.0,32032.924587263406,382384.8199329198
0.0,538324.9671228539,0.0
13580.554912768443,577280.76136845,0.0
0.0,0.0,0.0
645723.6584365827,27123.901698937098,0.0
170.33438697763717,132024.2594092766,950486.599250027
0.0,546282.5945962176,0.0
572464.6991361587,0.0,5052.837118642634
0.0,557056.786758587,118.25867501099206
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
